# Model: Name of the sea ice forecast model
# Ensemble member: Name of the ensemble member. Only relevant for IceNet models - for SEAS5 and the linear trend model this is 'NA'. IceNet's temperature-scaled ensemble mean is labelled 'ensemble_tempscaled'. The non-temperature-scaled ensemble mean is labelled 'ensemble'
# Leadtime: Lead time of the forecast (number of months)
# Forecast date: Monthly-average target forecast date (day set to 01 by default)
# Binary accuracy: Percentage of grid cells with the correct binary prediction for SIC > 15% from the model, computed within a maximum sea ice climatology mask (%)
# SIE error: Sea ice extent (area covered by grid cells with SIC > 15%) error between model and OSI-SAF ground truth (km2)
#
Model,Ensemble member,Leadtime,Forecast date,Binary accuracy,SIE error
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2019-09-01,95.85654,-150000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2019-10-01,88.5824,1024375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2019-11-01,95.21853,21250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2019-12-01,96.60647,-42500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2020-01-01,94.99803,-165625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2020-02-01,96.11792,16875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2020-03-01,96.50572,-83750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2020-04-01,94.48154,621875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2020-05-01,94.70058399999999,128125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2020-06-01,92.91529,668750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2020-07-01,88.952286,502500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2020-08-01,91.419914,-266250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2020-09-01,89.26136,578125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2020-10-01,89.53505,998750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2020-11-01,92.42869,-21875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,3,2020-12-01,96.40802,-107500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2012-01-01,95.11604,316250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2012-02-01,93.87494000000001,489375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2012-03-01,93.44525,-191250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2012-04-01,94.7131,-196250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2012-05-01,95.48039,-149375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2012-06-01,93.30033,486875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2012-07-01,90.568924,418125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2012-08-01,88.323616,785000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2012-09-01,91.39035,626250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2012-10-01,91.82899499999999,162500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2012-11-01,93.24255,-218125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2012-12-01,94.88655,106250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2013-01-01,96.38999,40625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2013-02-01,96.162544,36250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2013-03-01,96.08974,63750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2013-04-01,96.33105,-75000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2013-05-01,96.8093,-231250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2013-06-01,95.36487,-281250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2013-07-01,90.95758000000001,173125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2013-08-01,90.9163,-426250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2013-09-01,88.27235,-434375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2013-10-01,92.95227,-216875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2013-11-01,94.00947,-453125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2013-12-01,95.62744,-78750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2014-01-01,95.91188000000001,15625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2014-02-01,94.29438,270000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2014-03-01,93.98009499999999,265000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2014-04-01,94.334175,215000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2014-05-01,96.00676,-118125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2014-06-01,94.6608,18750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2014-07-01,90.87902,-22500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2014-08-01,88.757286,-611875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2014-09-01,88.6211,-727500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2014-10-01,89.61561999999999,-394375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2014-11-01,94.295105,-372500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2014-12-01,96.03426,-488125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2015-01-01,96.840866,-3750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2015-02-01,95.60031,438125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2015-03-01,93.13325999999999,723125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2015-04-01,93.20040999999999,524375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2015-05-01,96.31218,181875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2015-06-01,93.59736,568750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2015-07-01,90.11411,-194375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2015-08-01,89.34949499999999,147500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2015-09-01,92.13471,53125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2015-10-01,93.35988,-236875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2015-11-01,94.06033000000001,-305000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2015-12-01,95.72997,221875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2016-01-01,95.22498,590000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2016-02-01,93.86899,763125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2016-03-01,94.09597,724375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2016-04-01,95.31456999999999,636250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2016-05-01,94.88579,602500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2016-06-01,93.337,298125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2016-07-01,92.66518,66250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2016-08-01,88.94381,-619375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2016-09-01,92.22841,-468125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2016-10-01,90.919,666250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2016-11-01,95.33983,335625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2016-12-01,95.56129,-65000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2017-01-01,95.89675,317500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2017-02-01,96.27856,194375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2017-03-01,93.87015500000001,544375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2017-04-01,94.71009000000001,365625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2017-05-01,95.13598,49375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2017-06-01,93.56801999999999,206250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2017-07-01,90.366325,-6250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2017-08-01,91.69037,-365000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2017-09-01,91.18734,-448125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2017-10-01,93.94284,7500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2017-11-01,94.12685400000001,-165625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2017-12-01,95.663826,318125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2018-01-01,94.99803,633125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2018-02-01,92.31616,653125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2018-03-01,94.428764,529375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2018-04-01,94.42741,341875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2018-05-01,95.13273000000001,252500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2018-06-01,93.81371,170625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2018-07-01,88.31142,-639375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2018-08-01,87.05526,-246250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2018-09-01,89.85998000000001,-85000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2018-10-01,88.22219,784375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2018-11-01,94.78421,-365625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2018-12-01,96.44771,171250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2019-01-01,96.98006,163750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2019-02-01,94.930984,-210000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2019-03-01,93.35314,-180625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2019-04-01,93.69963,656875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2019-05-01,95.13923,625000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2019-06-01,93.39200600000001,500000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2019-07-01,89.93219,-98125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2019-08-01,92.85614,376250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2019-09-01,93.363174,-60625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2019-10-01,89.49713,791250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2019-11-01,95.26156999999999,-153125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2019-12-01,97.688034,-34375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2020-01-01,95.436806,233750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2020-02-01,95.46942,126875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2020-03-01,95.50438,13125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2020-04-01,94.48454,541250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2020-05-01,95.05799999999999,208125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2020-06-01,93.17565,533125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2020-07-01,86.8519,655000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2020-08-01,90.01632,251875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2020-09-01,90.45859,213125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2020-10-01,82.09394,1937500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2020-11-01,92.6165,-56875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,4,2020-12-01,95.256996,-155000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2012-01-01,94.922386,-16250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2012-02-01,94.08615,337500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2012-03-01,92.60734000000001,16250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2012-04-01,93.77781999999999,-206875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2012-05-01,94.99301,49375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2012-06-01,92.69894000000001,620625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2012-07-01,91.912674,293750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2012-08-01,86.66356,1012500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2012-09-01,88.72,1139375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2012-10-01,89.14166,535625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2012-11-01,93.950775,-270000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2012-12-01,94.88655,55000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2013-01-01,96.67141,66250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2013-02-01,96.17146,59375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2013-03-01,96.54732,41250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2013-04-01,95.72055999999999,-39375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2013-05-01,96.70858,-296875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2013-06-01,96.01393,-59375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2013-07-01,92.09047,135625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2013-08-01,92.47843,-289375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2013-09-01,86.49211,-634375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2013-10-01,91.28869,-378750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2013-11-01,95.43765,-168750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2013-12-01,96.64285,21875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2014-01-01,95.38233000000001,17500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2014-02-01,95.3177,210000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2014-03-01,93.66513,185000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2014-04-01,93.73872,107500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2014-05-01,95.84105,190000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2014-06-01,94.18408000000001,232500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2014-07-01,90.61027,-53125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2014-08-01,89.31219499999999,-346250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2014-09-01,86.13815,-628125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2014-10-01,88.530266,-507500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2014-11-01,94.44771,-243125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2014-12-01,96.169876,-137500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2015-01-01,96.29618,-207500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2015-02-01,96.53735999999999,187500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2015-03-01,92.88664,743750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2015-04-01,93.284615,458125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2015-05-01,94.161224,536875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2015-06-01,93.384674,627500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2015-07-01,91.09815,-125625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2015-08-01,87.85731,677500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2015-09-01,91.55691999999999,251250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2015-10-01,92.55889,-276250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2015-11-01,94.74899,-42500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2015-12-01,95.31653,222500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2016-01-01,95.827156,393125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2016-02-01,93.06878,783750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2016-03-01,94.27128,661250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2016-04-01,95.09503000000001,656875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2016-05-01,93.60561,955000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2016-06-01,93.450676,717500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2016-07-01,91.43719499999999,-320625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2016-08-01,89.01841999999999,28125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,38,5,2016-09-01,91.161316,-505000.0
